k,t,target_x,target_y,target_vx,target_vy,target_speed,axis_x,axis_y,axis_vx,axis_vy,axis_a,galvo_x,galvo_y,galvo_vx,galvo_vy,galvo_speed,synth_x,synth_y,synth_vx,synth_vy,error_x,error_y,error_vx,error_vy,galvo_in_square,galvo_speed_ok,axis_ok,laser_enable
266,0.266,18.91618224476869,0.7538082794066443,-137.87194091362136,572.5964172937427,588.9612289352491,18.455341616580963,0.0,36.45827450307996,0.0,-141.76055432385837,0.46084062818772864,0.7538082794066443,-174.33021541670132,572.5964172937427,598.5463065668882,18.91618224476869,0.7538082794066443,-137.87194091362136,572.5964172937427,0.0,0.0,0.0,0.0,1,1,1,1
267,0.267,18.780434897805605,1.31412061607516,-134.66442050069168,546.3860564360313,562.7363759492583,18.491729010806882,0.0,36.3165139487561,0.0,-101.62826207984652,0.28870588699872357,1.31412061607516,-170.98093444944777,546.3860564360313,572.5139322435082,18.780434897805605,1.31412061607516,-134.66442050069168,546.3860564360313,0.0,0.0,0.0,0.0,1,1,1,1
268,0.268,18.6448280975574,1.8434441498890066,-137.5176029351328,510.7783665261241,528.966568724452,18.527994710624597,0.0,36.214885686676254,0.0,-62.04087920191703,0.11683338693280376,1.8434441498890066,-173.73248862180907,510.7783665261241,539.5160028338572,18.6448280975574,1.8434441498890066,-137.5176029351328,510.7783665261241,0.0,0.0,0.0,0.0,1,1,1,1
269,0.269,18.503594894492682,2.332915162522601,-145.7715155682193,466.8940532246136,489.1210399150336,18.564178575871672,0.0,36.15284480747434,0.0,-22.324679158595586,-0.06058368137898995,2.332915162522601,-181.92436037569362,466.8940532246136,501.08535184598395,18.503594894492682,2.332915162522601,-145.7715155682193,466.8940532246136,0.0,0.0,0.0,0.0,1,1,1,1
270,0.27,18.351836719919664,2.7749431249463816,-158.3591494409637,416.15039578835933,445.2625878360696,18.60032025833957,0.0,36.130520128315744,0.0,18.152585992822157,-0.24848353841990445,2.7749431249463816,-194.48966956927944,416.15039578835933,459.35539997258724,18.351836719919664,2.7749431249463816,-158.3591494409637,416.15039578835933,0.0,0.0,0.0,0.0,1,1,1,1
271,0.271,18.185897318333716,3.163480083945704,-173.876297422809,360.2049488394096,399.97571423008526,18.636459854760883,0.0,36.14867271430857,0.0,59.929951120943464,-0.45056253642716726,3.163480083945704,-210.02497013711755,360.2049488394096,416.9629398993378,18.185897318333716,3.163480083945704,-173.876297422809,360.2049488394096,0.0,0.0,0.0,0.0,1,1,1,1
272,0.272,18.003656675871113,3.4942284124286282,-190.67096263658468,300.8890177925576,356.2156889034113,18.67263849245075,0.0,36.20860266542951,0.0,103.40757610918534,-0.6689818165796382,3.4942284124286282,-226.87956530201419,300.8890177925576,376.84020244634326,18.003656675871113,3.4942284124286282,-190.67096263658468,300.8890177925576,0.0,0.0,0.0,0.0,1,1,1,1
273,0.273,17.804727826547182,3.7647781165042615,-206.9472742588745,240.1338126710534,317.0038206569668,18.708898798904237,0.0,36.312010241538694,0.0,148.80981741560572,-0.9041709723570541,3.7647781165042615,-243.2592845004132,240.1338126710534,341.81768164269903,17.804727826547182,3.7647781165042615,-206.9472742588745,240.1338126710534,0.0,0.0,0.0,0.0,1,1,1,1
274,0.274,17.590544908865535,3.9746679725586014,-220.87804221610045,179.8925128363512,284.8656274593238,18.745285214054483,0.0,36.4608200589543,0.0,196.1592006810578,-1.1547403051889482,3.9746679725586014,-257.33886227505474,179.8925128363512,313.98185650065255,17.590544908865535,3.9746679725586014,-220.87804221610043,179.8925128363512,0.0,0.0,-2.842170943040401e-14,0.0,1,1,1,1
275,0.275,17.36433698404983,4.125368103712651,-230.71959830002493,122.06165723078136,261.0183541547407,18.78184411371378,0.0,36.65697925963536,0.0,245.26284887327952,-1.4175071296639494,4.125368103712651,-267.3765775596603,122.06165723078136,293.9205375495931,17.36433698404983,4.125368103712651,-230.71959830002493,122.06165723078136,0.0,0.0,0.0,0.0,1,1,1,1
276,0.276,17.130988577171895,4.220185046669476,-234.92243539155223,68.40530278577282,244.6790471199185,18.818623724397852,0.0,36.90224210850864,0.0,295.7122211394893,-1.6876351472259579,4.220185046669476,-271.8246775000609,68.40530278577282,280.29973376231624,17.130988577171895,4.220185046669476,-234.92243539155226,68.40530278577282,0.0,0.0,2.842170943040401e-14,0.0,1,1,1,1
277,0.277,16.89679431022241,4.264093751794822,-232.23137648021037,20.485266403342766,233.1331344135988,18.85567382261693,0.0,37.19795432964813,0.0,346.8962702339172,-1.9588795123945175,4.264093751794822,-269.42933080985847,20.485266403342766,270.20697703846224,16.89679431022241,4.264093751794822,-232.23137648021034,20.485266403342766,0.0,0.0,-2.842170943040401e-14,0.0,1,1,1,1
278,0.278,16.66912101009312,4.26350414834356,-221.7695693276948,-20.399510828287134,222.7058192365539,18.893045225081696,0.0,37.54485059988205,0.0,398.0273719391522,-2.2239242149885747,4.26350414834356,-259.31441992757686,-20.399510828287134,260.1155674395692,16.66912101009312,4.26350414834356,-221.76956932769482,-20.399510828287134,0.0,0.0,2.842170943040401e-14,0.0,1,1,1,1
279,0.279,16.455995964036855,4.225972749296602,-203.10148056151078,-53.26185216608549,209.96913178474517,18.930789089367547,0.0,37.9428779718212,0.0,448.17865956198693,-2.4747931253306916,4.225972749296602,-241.04435853333197,-53.26185216608549,246.85867956567262,16.455995964036855,4.225972749296602,-203.10148056151078,-53.26185216608549,0.0,0.0,0.0,0.0,1,1,1,1
280,0.28,16.26564426906816,4.15987213834714,-176.27120723764446,-77.46139316800546,192.54040078005687,18.96895605666915,0.0,38.39105663138319,0.0,496.33074977177625,-2.7033117876009882,4.15987213834714,-214.66226386902764,-77.46139316800546,228.21076872247806,16.26564426906816,4.15987213834714,-176.27120723764446,-77.46139316800546,0.0,0.0,0.0,0.0,1,1,1,1
281,0.281,16.106001243553308,4.074032968818351,-141.81377250899544,-92.72432128662437,169.43714419010448,19.007595278675417,0.0,38.887387381154966,0.0,541.42530820778,-2.901594035122109,4.074032968818351,-180.7011598901504,-92.72432128662437,203.10270540716792,16.106001243553308,4.074032968818351,-141.81377250899544,-92.72432128662437,0.0,0.0,0.0,0.0,1,1,1,1
282,0.28200000000000003,15.984227470359095,3.9773742308049367,-100.73855185243099,-99.14703020923666,141.34493067894658,19.046753378710676,0.0,39.42881268936274,0.0,582.4225039648993,-3.0625259083515814,3.9773742308049367,-140.16736454179375,-99.14703020923666,171.6887406963642,15.984227470359095,3.9773742308049367,-100.738551852431,-99.14703020923666,0.0,0.0,1.4210854715202004e-14,0.0,1,1,1,1
283,0.28300000000000003,15.90625412990698,3.878537958782628,-54.485507017012075,-97.18363685987275,111.41512351656974,19.08647340265202,0.0,40.01123519332764,0.0,618.3591633334688,-3.180219272745042,3.878537958782628,-94.49674221033972,-97.18363685987275,135.55181135521212,15.90625412990698,3.878537958782628,-54.485507017012075,-97.18363685987275,0.0,0.0,0.0,0.0,1,1,1,1
284,0.28400000000000003,15.87638484895554,3.7855442398348913,-4.856403285760372,-87.61803472061018,87.75251940073285,19.126793817427014,0.0,40.62959435666111,0.0,648.4043683848283,-3.250408968471474,3.7855442398348913,-45.48599764242148,-87.61803472061018,98.721304640024,15.87638484895554,3.7855442398348913,-4.856403285760372,-87.61803472061018,0.0,0.0,0.0,0.0,1,1,1,1
285,0.28500000000000003,15.896977410273246,3.705481358132001,46.07542972454574,-71.52185080464231,85.07831901737991,19.16774761396787,0.0,41.27799872504594,0.0,671.9093591063844,-3.2707702036946227,3.705481358132001,4.797430999499802,-71.52185080464231,71.68256752318848,15.896977410273246,3.705481358132001,46.07542972454574,-71.52185080464231,0.0,0.0,0.0,0.0,1,1,1,1
286,0.28600000000000003,15.968224491770284,3.644244222374611,96.07203811165309,-50.200303702213674,108.39698795963572,19.20936156737247,0.0,41.94990808415233,0.0,688.4488831050007,-3.2411370756021842,3.644244222374611,54.12213002750076,-50.200303702213674,73.81920786968787,15.968224491770284,3.644244222374611,96.07203811165309,-50.200303702213674,0.0,0.0,0.0,0.0,1,1,1,1
287,0.28700000000000003,16.08804735401897,3.6063319477710176,142.848788106342,-25.128498022257766,145.04212379962314,19.251655699898173,0.0,42.63835696725733,0.0,697.8515793851772,-3.1636083458792044,3.6063319477710176,100.21043113908468,-25.128498022257766,103.31298041357554,16.08804735401897,3.6063319477710176,142.848788106342,-25.128498022257766,0.0,0.0,0.0,0.0,1,1,1,1
288,0.28800000000000003,16.25211035399468,3.594712707528902,184.1969836241625,2.1188881092054643,184.2091704097799,19.29464298265512,0.0,43.33620854664251,0.0,700.2175588069761,-3.042532628660439,3.594712707528902,140.86077507751997,2.1188881092054643,140.87671078733703,16.25211035399468,3.594712707528902,184.1969836241625,2.1188881092054643,0.0,0.0,0.0,0.0,1,1,1,1
289,0.289,16.4539576554254,3.61076085737932,218.1045321327444,29.941280100009763,220.1501015009318,19.338329299981165,0.0,44.036426105449486,0.0,695.9220227115526,-2.884371644555767,3.61076085737932,174.0681060272949,29.941280100009763,176.62442014046874,16.4539576554254,3.61076085737932,218.1045321327444,29.941280100009763,0.0,0.0,0.0,0.0,1,1,1,1
290,0.29,16.68526688344199,3.6542680128840677,242.86809827406637,56.785868811597055,249.41841964046975,19.382713687097972,0.0,44.732348128161036,0.0,685.6045064382922,-2.697446803655982,3.6542680128840677,198.13575014590532,56.785868811597055,206.11261577731852,16.68526688344199,3.6542680128840677,242.86809827406637,56.785868811597055,0.0,0.0,0.0,0.0,1,1,1,1
291,0.291,16.936208091398935,3.7235263752625256,257.19060410403193,81.21789488226906,269.709757495913,19.42778883747935,0.0,45.41795263459933,0.0,670.1441059729326,-2.491580746080416,3.7235263752625256,211.77265146943262,81.21789488226906,226.8127032586603,16.936208091398935,3.7235263752625256,257.19060410403193,81.21789488226906,0.0,0.0,0.0,0.0,1,1,1,1
292,0.292,17.195890616582304,3.8154793118034185,260.25868752811954,101.98436370375293,279.52709148474094,19.47354186216694,0.0,46.08809674057226,0.0,650.621802203699,-2.277651245584636,3.8154793118034185,214.17059078754727,101.98436370375293,237.2126733510383,17.195890616582304,3.8154793118034185,260.25868752811954,101.98436370375293,0.0,0.0,0.0,0.0,1,1,1,1
293,0.293,17.452875513805388,3.9259311516675575,251.79577661472925,118.0683155044247,278.102931029263,19.519955269808612,0.0,46.73871854277596,0.0,628.2716974223811,-2.067079756003224,3.9259311516675575,205.0570580719533,118.0683155044247,236.61894301001516,17.452875513805388,3.9259311516675575,251.79577661472925,118.0683155044247,0.0,0.0,0.0,0.0,1,1,1,1
294,0.294,17.695727538311516,4.0498054957328,232.0877211575251,128.7312220336866,265.39863948102567,19.5670081242001,0.0,47.36699024019835,0.0,604.4235849468753,-1.8712805858885844,4.0498054957328,184.72073091732676,128.7312220336866,225.1521173716067,17.695727538311516,4.0498054957328,232.0877211575251,128.7312220336866,0.0,0.0,0.0,0.0,1,1,1,1
295,0.295,17.91357830612852,4.181439181072169,201.97937544294962,133.54163860172514,242.13433739302192,19.614677326232773,0.0,47.97141382514522,0.0,580.4397522168217,-1.7010990201042517,4.181439181072169,154.0079616178044,133.54163860172514,203.84263901869227,17.91357830612852,4.181439181072169,201.97937544294962,133.54163860172514,0.0,0.0,0.0,0.0,1,1,1,1
296,0.296,18.096671421599265,4.3148974844598165,162.8420697736326,132.38888206540966,209.8674719500132,19.662938959934028,0.0,48.55185357736204,0.0,557.649244352137,-1.5662675383347633,4.3148974844598165,114.29021619627056,132.38888206540966,174.8973116223323,18.096671421599265,4.3148974844598165,162.8420697736326,132.38888206540966,0.0,0.0,0.0,0.0,1,1,1,1
297,0.297,18.23686107804838,4.444295265067028,116.51346001887077,125.48120227248457,171.23352034376092,19.711769638133564,0.0,49.10950282171417,0.0,537.2829710727705,-1.4749085600851828,4.444295265067028,67.4039571971566,125.48120227248457,142.43884852660213,18.23686107804838,4.444295265067028,116.51346001887077,125.48120227248457,0.0,0.0,0.0,0.0,1,1,1,1
298,0.298,18.32803787471156,4.564108573476417,65.21272089458594,113.32863449038355,130.7519726884842,19.761147782440815,0.0,49.64678579278694,0.0,520.4130163126539,-1.433109907729257,4.564108573476417,15.565935101798999,113.32863449038355,114.39264718961779,18.32803787471156,4.564108573476417,65.21272089458594,113.32863449038355,0.0,0.0,0.0,0.0,1,1,1,1
299,0.299,18.36645923562067,4.669461798911193,11.435370368421097,96.71143042230614,97.38515528452744,19.81105477474176,0.0,50.167198809099595,0.0,507.8993077018353,-1.4445955391210887,4.669461798911193,-38.7318284406785,96.71143042230614,104.17895808984996,18.36645923562067,4.669461798911193,11.435370368421097,96.71143042230614,0.0,0.0,0.0,0.0,1,1,1,1
300,0.3,18.350966672914854,4.756376662825852,-42.16689165771831,76.63563299355208,87.47037782241576,19.861475923204708,0.0,50.67509811680143,0.0,500.34643280117166,-1.5105092502898536,4.756376662825852,-92.84198977451973,76.63563299355208,120.38544475813691,18.350966672914854,4.756376662825852,-42.1668916577183,76.63563299355208,0.0,0.0,-7.105427357601002e-15,0.0,1,1,1,1
301,0.301,18.283077951390318,4.8219712367184355,-92.91513652178605,54.27795457631215,107.60724393761949,19.91240119453791,0.0,51.1754445496026,0.0,498.07287004194046,-1.6293232431475921,4.8219712367184355,-144.09058107138867,54.27795457631215,153.97464696007142,18.283077951390318,4.8219712367184355,-92.91513652178607,54.27795457631215,0.0,0.0,1.4210854715202004e-14,0.0,1,1,1,1
302,0.302,18.16694867467066,4.864599578150569,-138.2342761209586,30.92261247033259,141.65070792860794,19.963825675522536,0.0,51.67351741964454,0.0,501.0942622187301,-1.7968770008518753,4.864599578150569,-189.90779354060317,30.92261247033259,192.4088823559108,18.16694867467066,4.864599578150569,-138.2342761209586,30.92261247033259,0.0,0.0,0.0,0.0,1,1,1,1
303,0.303,18.00920458267223,4.883925429415321,-175.77944586315368,7.893146630762582,175.95657234582654,20.01574974007329,0.0,52.17461168186327,0.0,509.1216330879652,-2.00654515740106,4.883925429415321,-227.95405754501695,7.893146630762582,228.09067081967999,18.00920458267223,4.883925429415321,-175.77944586315368,7.893146630762582,0.0,0.0,0.0,0.0,1,1,1,1
304,0.304,17.818652564836484,4.880926576090574,-203.55113409106244,-13.517524170342092,203.99947953231023,20.068178912571696,0.0,52.68373331495123,0.0,521.5746718032431,-2.2495263477352125,4.880926576090574,-256.2348674060137,-13.517524170342092,256.5911743109517,17.818652564836484,4.880926576090574,-203.55113409106244,-13.517524170342092,0.0,0.0,0.0,0.0,1,1,1,1
305,0.305,17.6058846963091,4.857829772024255,-219.99307598406645,-32.115470936307645,222.32489054172962,20.121123433222547,0.0,53.20530798675448,0.0,537.6094268510087,-2.515238736913446,4.857829772024255,-273.19838397082094,-32.115470936307645,275.07955299827165,17.6058846963091,4.857829772024255,-219.99307598406648,-32.115470936307645,0.0,0.0,2.842170943040401e-14,0.0,1,1,1,1
306,0.306,17.38279515911127,4.817979450113537,-224.06783378183113,-46.869284618068725,228.91728632039093,20.174597545922726,0.0,53.74291741360548,0.0,556.1590025114872,-2.7918023868114545,4.817979450113537,-277.81075119543664,-46.869284618068725,281.736655975722,17.38279515911127,4.817979450113537,-224.06783378183115,-46.869284618068725,0.0,0.0,2.842170943040401e-14,0.0,1,1,1,1
307,0.307,17.162034421495363,4.765646601396759,-215.30615942366072,-56.96572922574536,222.71469774576565,20.228618542837587,0.0,54.29907641611697,0.0,575.9851764959501,-3.066584121342224,4.765646601396759,-269.60523583977766,-56.96572922574536,275.55775710083554,17.162034421495363,4.765646601396759,-215.3061594236607,-56.96572922574536,0.0,0.0,-2.842170943040401e-14,0.0,1,1,1,1
308,0.308,16.95642827601049,4.705787072157801,-193.82761756903264,-61.85484438722225,203.45802295966274,20.283205611841954,0.0,54.875061592612916,0.0,595.7382931611164,-3.326777335831462,4.705787072157801,-248.70267916164556,-61.85484438722225,256.2792313012272,16.95642827601049,4.705787072157801,-193.82761756903264,-61.85484438722225,0.0,0.0,0.0,0.0,1,1,1,1
309,0.309,16.778391108899775,4.643760967184832,-160.33146251486315,-61.28231290338757,171.6441078130667,20.33837854258115,0.0,55.470799885774035,0.0,614.0223625332541,-3.559987433681375,4.643760967184832,-215.80226240063718,-61.28231290338757,224.33487988278185,16.778391108899775,4.643760967184832,-160.33146251486315,-61.28231290338757,0.0,0.0,0.0,0.0,1,1,1,1
310,0.31,16.639362996771432,4.585026743900338,-116.05833063705516,-55.30749938680463,128.56304134035338,20.394156353648192,0.0,56.08482224830729,0.0,629.4620337411371,-3.7547933568767604,4.585026743900338,-172.14315288536244,-55.30749938680463,180.8098022058944,16.639362996771432,4.585026743900338,-116.05833063705515,-55.30749938680463,0.0,0.0,-1.4210854715202004e-14,0.0,1,1,1,1
311,0.311,16.54929889038457,4.534824848478492,-62.72484673058136,-44.30623104952348,76.79484687912777,20.450555906913372,0.0,56.714284282048425,0.0,640.7680261032876,-3.9012570165288025,4.534824848478492,-119.43913101262979,-44.30623104952348,127.39210386388122,16.54929889038457,4.534824848478492,-62.72484673058136,-44.30623104952348,0.0,0.0,0.0,0.0,1,1,1,1
312,0.312,16.51623532267442,4.497866321856663,-2.4346657814545836,-28.958100653381734,29.06026825269811,20.50759057520847,0.0,57.35505230815171,0.0,646.7976963447097,-3.9913552525340528,4.497866321856663,-59.789718089606296,-28.958100653381734,66.43328971747509,16.51623532267442,4.497866321856663,-2.4346657814545836,-28.958100653381734,0.0,0.0,0.0,0.0,1,1,1,1
313,0.313,16.545955921133128,4.478041662901568,62.42929481972595,-10.218792051286723,63.26010245546321,20.565269026364795,0.0,58.001850004496426,0.0,646.6076908680727,-4.019313105231667,4.478041662901568,4.427444815229528,-10.218792051286723,11.136695137218382,16.545955921133128,4.478041662901568,62.42929481972595,-10.218792051286723,0.0,0.0,0.0,0.0,1,1,1,1
314,0.314,16.641771736991195,4.478164382983561,129.325699694707,10.721372414883238,129.76935088064576,20.623594180214727,0.0,58.6484576953645,0.0,639.4960629376918,-3.981822443223532,4.478164382983561,70.6772419993425,10.721372414883238,71.48580532589838,16.641771736991195,4.478164382983561,129.325699694707,10.721372414883238,0.0,0.0,0.0,0.0,1,1,1,1
315,0.315,16.804426308202622,4.499762158601612,195.68231335125313,32.49081821547646,198.36133954682086,20.682562385941562,0.0,59.287953758302194,0.0,625.0318027391592,-3.87813607773894,4.499762158601612,136.39435959295093,32.49081821547646,140.2108219684998,16.804426308202622,4.499762158601612,195.68231335125313,32.49081821547646,0.0,0.0,0.0,0.0,1,1,1,1
316,0.316,17.032128776946855,4.542926355235616,259.0234613208359,53.59963231953226,264.51100941060207,20.742162855601237,0.0,59.91298556104135,0.0,603.0704029234557,-3.710034078654381,4.542926355235616,199.11047575979455,53.59963231953226,206.19869578171628,17.032128776946855,4.542926355235616,259.0234613208359,53.59963231953226,0.0,0.0,0.0,0.0,1,1,1,1
317,0.317,17.320711638585983,4.606228052888244,317.09073766157553,72.50914525764415,325.2754402913879,20.80237737636374,0.0,60.51605596396481,0.0,573.754827135256,-3.4816657377777567,4.606228052888244,256.57468169761074,72.50914525764415,266.6235987946761,17.320711638585983,4.606228052888244,317.09073766157553,72.50914525764415,0.0,0.0,0.0,0.0,1,1,1,1
318,0.318,17.66390316854827,4.686705671899018,367.95065324189807,87.70499993083003,378.258972443492,20.863180309741274,0.0,61.089810791100064,0.0,537.5020241523874,-3.1992771411930043,4.686705671899018,306.86084245079803,87.70499993083003,319.14846645798,17.66390316854827,4.686705671899018,367.95065324189807,87.70499993083003,0.0,0.0,0.0,0.0,1,1,1,1
319,0.319,18.05369860526941,4.77992601465563,410.0836470139254,97.77034796216984,421.5775592804787,20.92453887154445,0.0,61.62731281525245,0.0,494.97589405971274,-2.8708402662750387,4.77992601465563,348.45633419867295,97.77034796216984,361.9127764860216,18.05369860526941,4.77992601465563,410.08364701392543,97.77034796216984,0.0,0.0,-5.684341886080802e-14,0.0,1,1,1,1
320,0.32,18.480809079211674,4.880117154595132,442.44990713855447,101.45579023072911,453.9330321735324,20.98641367230673,0.0,62.122288709312166,0.0,447.04832445539296,-2.505604593095054,4.880117154595132,380.3276184292423,101.45579023072911,393.6272027075886,18.480809079211674,4.880117154595132,442.44990713855447,101.45579023072911,0.0,0.0,0.0,0.0,1,1,1,1
321,0.321,18.935163340395356,4.980368273073913,464.5287147796557,97.7428088573891,474.70051984190076,21.048759485178266,0.0,62.56933703376756,0.0,394.7505360246275,-2.1135961447829104,4.980368273073913,401.9593777458881,97.7428088573891,413.6725734698805,18.935163340395356,4.980368273073913,464.5287147796557,97.7428088573891,0.0,0.0,0.0,0.0,1,1,1,1
322,0.322,19.406434757803684,5.072888419814308,476.3294621485521,85.89771764208844,484.0125767031771,21.111526197480046,0.0,62.964087569792184,0.0,339.2174748160808,-1.7050914396763623,5.072888419814308,413.36537457875994,85.89771764208844,422.19586781108893,19.406434757803684,5.072888419814308,476.3294621485521,85.89771764208844,0.0,0.0,0.0,0.0,1,1,1,1
323,0.323,19.884564978005216,5.149313397110513,478.3740302166566,65.51357428790011,482.83924985620513,21.174659893787247,0.0,63.303305044608265,0.0,281.62833681188835,-1.2900949157820314,5.149313397110513,415.07072517204836,65.51357428790011,420.2091566242058,19.884564978005216,5.149313397110513,478.3740302166566,65.51357428790011,0.0,0.0,0.0,0.0,1,1,1,1
324,0.324,20.360256091293493,5.201047669524562,471.6517576400521,36.538031957469585,473.0649091449032,21.238104013000264,0.0,63.58493338142016,0.0,223.14649059302116,-0.8778479217067705,5.201047669524562,408.0668242586319,36.538031957469585,409.69935420970614,20.360256091293493,5.201047669524562,471.6517576400521,36.538031957469585,0.0,0.0,0.0,0.0,1,1,1,1
325,0.325,20.825405132038924,5.219626485644243,457.54970748609935,-0.7142643308586398,457.55026499189074,21.30180051962698,0.0,63.80807987201318,0.0,164.86206685094825,-0.476395387588056,5.219626485644243,393.74162761408616,-0.7142643308586398,393.7422754667373,20.825405132038924,5.219626485644243,457.54970748609935,-0.7142643308586398,0.0,0.0,0.0,0.0,1,1,1,1
326,0.326,21.27345812446114,5.197082346460936,437.76226285848855,-45.565437661290275,440.1272632912546,21.36569103053242,0.0,63.97294193886413,0.0,107.74030953843804,-0.0922329060712812,5.197082346460936,373.7893209196244,-45.565437661290275,376.55632452903893,21.27345812446114,5.197082346460936,437.76226285848855,-45.565437661290275,0.0,0.0,0.0,0.0,1,1,1,1
327,0.327,21.699665488638146,5.126299615875073,414.18518521328207,-96.99426951004075,425.39070978095793,21.429717842626054,0.0,64.08068224840257,0.0,52.57844248365338,0.269947646012092,5.126299615875073,350.1045029648795,-96.99426951004075,363.2919642850248,21.699665488638146,5.126299615875073,414.18518521328207,-96.99426951004075,0.0,0.0,0.0,0.0,1,1,1,1
328,0.328,22.10122619169186,5.001341460243495,388.8000908029098,-153.67146619765757,418.06749470831704,21.4938248140957,0.0,64.13326069088622,0.0,-0.026683790964468778,0.6074013775961618,5.001341460243495,324.66683011202355,-153.67146619765757,359.19837151402476,22.10122619169186,5.001341460243495,388.8000908029098,-153.67146619765757,0.0,0.0,0.0,0.0,1,1,1,1
329,0.329,22.477314261285095,4.81773441008492,363.55579725427685,-214.00885132724466,421.8679961357576,21.55795806144469,0.0,64.13323400709525,0.0,-49.69851063109233,0.9193561998404043,4.81773441008492,299.4225632471816,-214.00885132724466,368.04029647298023,22.477314261285095,4.81773441008492,363.55579725427685,-214.00885132724466,0.0,0.0,0.0,0.0,1,1,1,1
330,0.33,22.82898783299818,4.572697609923363,340.2531373434558,-276.22040179214815,438.2578097858387,21.62206644619647,0.0,64.08353549646417,0.0,-96.28729896770211,1.2069213868017101,4.572697609923363,276.16960184699167,-276.22040179214815,390.5987190846146,22.82898783299818,4.572697609923363,340.2531373434558,-276.22040179214815,0.0,0.0,0.0,0.0,1,1,1,1
331,0.331,23.158987422980264,4.265306183328116,320.4396231407007,-338.39250522854354,466.0375946996166,21.686101838043452,0.0,63.98724819749646,0.0,-139.86305791565135,1.4728855849368117,4.265306183328116,256.45237494320423,-338.39250522854354,424.5907537957694,23.158987422980264,4.265306183328116,320.4396231407007,-338.39250522854354,0.0,0.0,0.0,0.0,1,1,1,1
332,0.332,23.47143624792159,3.8965809842821146,305.3197828320152,-398.5603941935271,502.0662880619338,21.75001915471199,0.0,63.84738513958081,0.0,-180.69542295602955,1.7214170932096025,3.8965809842821146,241.4723976924344,-398.5603941935271,466.00354791249487,23.47143624792159,3.8965809842821146,305.3197828320152,-398.5603941935271,0.0,0.0,0.0,0.0,1,1,1,1
333,0.333,23.771460822741524,3.4695002058419613,295.6861153912648,-454.7874261507506,542.459106126905,21.813776192140093,0.0,63.66668971662478,0.0,-219.22175721258373,1.957684630601431,3.4695002058419613,232.01942567464005,-454.7874261507506,510.5532458766806,23.771460822741524,3.4695002058419613,295.6861153912648,-454.7874261507506,0.0,0.0,0.0,0.0,1,1,1,1
334,0.334,24.064754458735518,2.988931729147616,291.87446267725664,-505.24374164825485,583.4911656896493,21.877333270978113,0.0,63.447467959412194,0.0,-256.00540256071065,2.187421187757405,2.988931729147616,228.42699471784445,-505.24374164825485,554.4818575846775,24.064754458735518,2.988931729147616,291.87446267725664,-505.24374164825485,0.0,0.0,0.0,0.0,1,1,1,1
335,0.335,24.357109422876803,2.4614885669533177,293.74624676100177,-548.2808522068641,622.0118571079337,21.940652736236245,0.0,63.191462556851484,0.0,-291.6865534503926,2.416456686640558,2.4614885669533177,230.55478420415028,-548.2808522068641,594.7834912101272,24.357109422876803,2.4614885669533177,293.74624676100177,-548.2808522068641,0.0,0.0,0.0,0.0,1,1,1,1
336,0.336,24.653945232300167,1.8953131299236914,300.69853578086986,-582.4988836671312,655.5337969122669,22.00369835551637,0.0,62.899776003401094,0.0,-326.92863570048524,2.650246876783797,1.8953131299236914,237.79875977746877,-582.4988836671312,629.1686575356057,24.653945232300167,1.8953131299236914,300.69853578086986,-582.4988836671312,0.0,0.0,0.0,0.0,1,1,1,1
337,0.337,24.959860753847963,1.2997991691869046,311.7013649770398,-606.8035222996148,682.1790495198228,22.06643466720192,0.0,62.57284736770061,0.0,-362.3633228757475,2.8934260866460413,1.2997991691869046,249.1285176093392,-606.8035222996148,655.9539106991024,24.959860753847963,1.2997991691869046,311.7013649770398,-606.8035222996148,0.0,0.0,0.0,0.0,1,1,1,1
338,0.338,25.278236446452865,0.6852629844197696,325.36023418635915,-620.4501654171765,700.5838206496095,22.128826332908183,0.0,62.21048404482487,0.0,-398.5374005627217,3.1494101135446826,0.6852629844197696,263.1497501415343,-620.4501654171765,673.9482166797043,25.278236446452865,0.6852629844197696,325.36023418635915,-620.4501654171765,0.0,0.0,0.0,0.0,1,1,1,1
339,0.339,25.61091029653516,0.06257770995547325,340.00031071080616,-623.0733450613191,709.8032154120931,22.190837548252727,0.0,61.81194664426214,0.0,-435.8645896524568,3.4200727482824327,0.06257770995547325,278.188364066544,-623.0733450613191,682.355595879393,25.61091029653516,0.06257770995547325,340.00031071080616,-623.0733450613191,0.0,0.0,0.0,0.0,1,1,1,1
340,0.34,25.957946905005112,-0.5572138979403816,353.7676627314035,-614.7001469928368,709.230449083692,22.252431562602162,0.0,61.37608205460969,0.0,-474.5851689480789,3.7055153424029506,-0.5572138979403816,292.3915806767938,-614.7001469928368,680.6975151737291,25.957946905005112,-0.5572138979403816,353.7676627314035,-614.7001469928368,0.0,0.0,0.0,0.0,1,1,1,1
341,0.341,26.31751401123381,-1.1632918237290686,364.7418987634408,-595.7470581884999,698.5350456876248,22.3135703520723,0.0,60.90149688566161,0.0,-514.7358096812885,4.003943659161511,-1.1632918237290686,303.8404018777792,-595.7470581884999,668.7552221504534,26.31751401123381,-1.1632918237290686,364.7418987634408,-595.7470581884999,0.0,0.0,0.0,0.0,1,1,1,1
